2023-09-01 13:34:10,0.18709677
2023-09-01 13:41:14,0.14774194
2023-09-01 13:48:18,0.1387097
2023-09-01 13:55:22,0.15741935
2023-09-01 14:02:26,0.15548387
2023-09-01 14:09:30,0.1516129
2023-09-01 14:16:34,0.14741936
2023-09-01 14:30:42,0.19387096
2023-09-01 14:44:50,0.1448387
2023-09-01 14:51:54,0.14580646
2023-09-01 14:58:58,0.16419354
2023-09-01 15:06:02,0.13516127
2023-09-01 15:41:22,0.18967742
2023-09-01 15:48:26,0.14967743
2023-09-01 15:55:29,0.15903226
2023-09-01 16:02:34,0.1183871
2023-09-01 16:16:41,0.23161289
2023-09-01 16:23:46,0.1335484
2023-09-01 16:30:50,0.16741937
2023-09-01 16:37:53,0.1748387
2023-09-01 16:44:58,0.112903215
2023-09-01 16:52:02,0.14903225
2023-09-01 17:55:38,0.15548387
2023-09-01 18:02:42,0.14225806
2023-09-01 18:09:46,0.12774193
2023-09-01 18:16:49,0.14451614
2023-09-01 18:23:54,0.15258065
2023-09-01 18:30:57,0.15870968
2023-09-01 18:38:02,0.15193549
2023-09-01 18:45:05,0.17806451
2023-09-01 18:52:10,0.15935485
2023-09-01 18:59:13,0.15774193
2023-09-01 19:06:18,0.17258063
2023-09-01 19:13:22,0.15
2023-09-01 19:20:26,0.13903224
2023-09-01 19:27:30,0.15451613
2023-09-01 19:41:37,0.17032258
2023-09-01 19:48:42,0.17548387
2023-09-01 19:55:45,0.17806453
2023-09-01 20:02:50,0.14387095
2023-09-01 20:09:54,0.18451613
2023-09-01 20:16:57,0.1464516
2023-09-01 20:24:02,0.19806454
2023-09-01 20:31:06,0.15258065
2023-09-01 20:38:09,0.1167742
2023-09-01 20:52:21,0.16580644
2023-09-01 20:59:24,0.12032257
2023-09-01 21:06:29,0.18387096
2023-09-01 21:20:37,0.16483872
2023-09-01 21:27:40,0.13387096
2023-09-01 21:34:45,0.13903226
2023-09-01 21:41:48,0.20483871
2023-09-01 21:48:52,0.13548386
2023-09-01 22:03:01,0.13580644
2023-09-01 22:10:05,0.15290323
2023-09-01 22:24:13,0.15903226
2023-09-01 22:31:16,0.14903226
2023-09-01 22:38:21,0.16225807
2023-09-01 22:45:25,0.17935485
2023-09-01 22:52:28,0.1983871
2023-09-01 22:59:33,0.15258065
2023-09-01 23:06:37,0.20870967
2023-09-01 23:20:45,0.17419355
2023-09-01 23:27:49,0.1467742
2023-09-01 23:34:52,0.22032258
2023-09-01 23:41:57,0.18645161
2023-09-01 23:49:01,0.16483872
2023-09-01 23:56:04,0.20064516
2023-09-02 00:03:08,0.18935485
2023-09-02 00:10:16,0.17419356
2023-09-02 00:17:20,0.16096774
2023-09-02 00:31:28,0.18193547
2023-09-02 00:38:32,0.13193549
2023-09-02 00:45:36,0.16645162
2023-09-02 00:52:40,0.15161291
2023-09-02 01:13:55,0.15870968
2023-09-02 01:20:59,0.16483872
